,Y
10526,0.961
10527,0.913
10528,0.859
10529,0.982
10530,0.989
10531,0.99
10532,0.986
10533,0.979
10534,0.647
10535,0.98
10536,0.999
10537,0.91
10538,0.938
10539,0.932
10540,0.997
10541,0.898
10542,0.928
10543,0.927
10544,0.915
10545,0.954
10546,0.967
10547,0.98
10548,0.992
10549,0.985
10550,0.99
10551,0.998
10552,0.979
10553,0.932
10554,0.599
10555,0.987
10556,0.973
10557,0.999
10558,0.947
10559,0.859
10560,0.965
10561,0.59
10562,0.973
10563,0.896
10564,0.975
10565,0.966
10566,0.988
10567,0.973
10568,0.981
10569,0.897
10570,0.996
10571,0.957
10572,0.98
10573,0.847
10574,0.95
10575,0.985
10576,0.986
10577,0.946
10578,0.993
10579,0.932
10580,0.973
10581,0.933
10582,0.77
10583,0.993
10584,0.971
10585,0.963
10586,0.909
10587,0.985
10588,0.911
10589,0.889
10590,0.993
10591,0.972
10592,0.956
10593,0.996
10594,0.969
10595,0.984
10596,0.929
10597,0.954
10598,0.984
10599,0.976
10600,0.995
10601,0.987
10602,0.965
10603,0.865
10604,0.97
10605,0.914
10606,0.962
10607,0.989
10608,0.957
10609,0.976
10610,0.835
10611,0.989
10612,0.751
10613,0.993
10614,0.99
10615,0.968
10616,0.955
10617,0.986
10618,0.95
10619,0.973
10620,0.569
10621,0.967
10622,0.971
10623,0.961
10624,0.964
10625,0.908
10626,0.945
10627,0.983
10628,0.969
10629,0.93
10630,0.982
10631,0.886
10632,0.972
10633,0.973
10634,0.991
10635,0.984
10636,0.964
10637,0.792
10638,0.904
10639,0.768
10640,0.987
10641,0.976
10642,0.939
10643,0.814
10644,0.997
10645,0.879
10646,0.957
10647,0.889
10648,0.964
10649,0.984
10650,0.987
10651,0.944
10652,0.964
10653,1.0
10654,0.917
10655,0.986
10656,0.838
10657,0.953
10658,0.98
10659,0.964
10660,0.981
10661,0.99
10662,0.988
10663,0.978
10664,0.949
10665,0.959
10666,0.99
10667,0.964
10668,0.98
10669,0.938
10670,0.991
10671,0.943
10672,0.957
10673,0.992
10674,0.968
10675,0.911
10676,0.972
10677,0.912
10678,0.962
10679,0.947
10680,0.977
10681,0.892
10682,0.994
10683,0.999
10684,0.905
10685,0.996
10686,0.972
10687,0.979
10688,0.882
10689,0.964
10690,0.954
10691,1.0
10692,0.954
10693,0.967
10694,0.893
10695,0.797
10696,0.981
10697,0.97
10698,0.746
10699,0.971
10700,0.962
10701,0.982
10702,0.967
10703,0.984
10704,0.937
10705,0.977
10706,0.932
10707,0.928
10708,0.944
10709,0.966
10710,0.903
10711,0.97
10712,0.91
10713,0.975
10714,0.975
10715,0.995
10716,0.967
10717,0.96
10718,0.938
10719,0.993
10720,0.939
10721,0.986
10722,0.928
10723,0.963
10724,0.954
10725,0.974
10726,0.99
10727,0.968
10728,0.949
10729,0.998
10730,0.971
10731,0.908
10732,0.696
10733,0.872
10734,0.981
10735,0.883
10736,0.948
10737,0.998
10738,0.62
10739,0.987
10740,0.981
10741,0.87
10742,0.968
10743,0.949
10744,0.894
10745,0.979
10746,0.41
10747,0.937
10748,0.913
10749,0.974
10750,0.976
10751,0.865
10752,0.975
10753,0.613
10754,0.972
10755,0.421
10756,0.963
10757,0.954
10758,0.962
10759,0.901
10760,0.913
10761,0.991
10762,0.988
10763,0.979
10764,0.876
10765,0.995
10766,0.997
10767,0.981
10768,0.788
10769,0.995
10770,0.989
10771,0.994
10772,0.987
10773,0.902
10774,0.836
10775,0.988
10776,0.947
10777,0.929
10778,0.934
10779,0.949
10780,0.983
10781,0.989
10782,0.96
10783,0.965
10784,0.899
10785,0.958
10786,0.847
10787,1.0
10788,0.918
10789,0.947
10790,0.9
10791,0.905
10792,0.958
10793,0.921
10794,0.987
10795,0.955
10796,0.989
10797,0.969
10798,0.939
10799,0.959
10800,0.981
10801,0.965
10802,0.965
10803,0.916
10804,0.989
10805,0.991
10806,0.991
10807,0.664
10808,0.961
10809,0.921
10810,0.883
10811,0.914
10812,0.993
10813,0.882
10814,0.651
10815,0.98
10816,0.48
10817,0.987
10818,0.893
10819,0.974
10820,0.968
10821,0.955
10822,0.972
10823,0.909
10824,0.994
10825,0.981
10826,0.956
10827,0.974
10828,0.984
10829,0.995
10830,0.745
10831,0.928
10832,0.981
10833,0.953
10834,0.989
10835,0.996
10836,0.988
10837,0.933
10838,0.969
10839,0.944
10840,0.853
10841,0.931
10842,0.986
10843,0.995
10844,0.922
10845,0.991
10846,0.937
10847,0.942
10848,0.961
10849,0.937
10850,0.996
10851,0.984
10852,0.993
10853,0.997
10854,0.939
10855,0.971
10856,0.918
10857,0.951
10858,0.991
10859,0.988
10860,0.966
10861,0.966
10862,0.874
10863,0.946
10864,0.933
10865,0.995
10866,0.957
10867,0.961
10868,0.943
10869,0.984
10870,0.894
10871,0.919
10872,0.966
10873,0.925
10874,0.926
10875,0.866
10876,0.983
10877,0.921
10878,0.999
10879,0.978
10880,0.975
10881,0.986
10882,0.968
10883,0.968
10884,0.942
10885,0.977
10886,0.974
10887,0.917
10888,0.983
10889,0.966
10890,0.989
10891,0.993
10892,0.909
10893,0.981
10894,0.909
10895,0.952
10896,0.949
10897,0.912
10898,0.993
10899,0.914
10900,0.947
10901,0.991
10902,0.938
10903,0.516
10904,0.977
10905,0.975
10906,0.948
10907,0.715
10908,0.998
10909,0.965
10910,0.907
10911,0.96
10912,0.97
10913,0.936
10914,0.862
10915,0.96
10916,0.916
10917,0.973
10918,0.508
10919,0.983
10920,0.988
10921,0.974
10922,0.955
10923,0.788
10924,0.991
10925,0.984
10926,0.933
10927,0.874
10928,0.964
10929,0.967
10930,0.995
10931,0.965
10932,1.0
10933,0.97
10934,0.993
10935,0.962
10936,0.659
10937,0.986
10938,0.728
10939,0.969
10940,0.979
10941,0.927
10942,0.982
10943,0.974
10944,0.985
10945,0.966
10946,0.969
10947,0.926
10948,0.959
10949,0.899
10950,0.989
10951,0.941
10952,0.983
10953,0.993
10954,0.963
10955,0.981
10956,0.986
10957,0.957
10958,0.951
10959,0.779
10960,0.889
10961,0.634
10962,0.953
10963,0.994
10964,0.953
10965,0.981
10966,0.973
10967,0.42
10968,0.975
10969,0.894
10970,0.98
10971,0.953
10972,0.965
10973,0.954
10974,0.969
10975,0.99
10976,0.967
10977,0.969
10978,0.965
10979,0.979
10980,0.966
10981,0.968
10982,0.966
10983,0.968
10984,0.991
10985,0.971
10986,0.978
10987,0.925
10988,0.872
10989,0.984
10990,0.965
10991,0.972
10992,0.975
10993,0.972
10994,0.983
10995,0.966
10996,0.993
10997,0.906
10998,0.982
10999,0.729
11000,0.98
11001,0.925
11002,0.496
11003,0.979
11004,0.967
11005,0.983
11006,0.98
11007,0.984
11008,0.987
11009,1.0
11010,0.98
11011,0.85
11012,0.933
11013,0.982
11014,0.882
11015,0.779
11016,0.987
11017,0.949
11018,0.981
11019,0.987
11020,0.761
11021,0.982
11022,0.899
11023,0.901
11024,0.947
11025,0.975
11026,0.962
11027,0.961
11028,0.927
11029,0.937
11030,0.953
11031,0.992
11032,0.925
11033,0.796
11034,0.992
11035,0.913
11036,0.858
11037,0.951
11038,0.983
11039,0.987
11040,0.965
11041,0.929
11042,0.695
11043,0.98
11044,0.946
11045,0.979
11046,0.971
11047,0.962
11048,0.916
11049,0.991
11050,0.827
11051,0.897
11052,0.996
11053,0.981
11054,0.866
11055,0.938
11056,0.845
11057,0.994
11058,0.97
11059,0.949
11060,0.968
11061,0.986
11062,0.974
11063,0.998
11064,0.622
11065,0.982
11066,0.982
11067,0.967
11068,0.943
11069,0.974
11070,0.973
11071,0.67
11072,0.949
11073,0.961
11074,0.995
11075,0.955
11076,0.458
11077,0.98
11078,0.981
11079,0.977
11080,0.958
11081,0.872
11082,0.923
11083,0.922
11084,0.971
11085,0.916
11086,0.879
11087,0.99
11088,0.964
11089,0.944
11090,0.734
11091,0.921
11092,0.973
11093,0.942
11094,0.974
11095,0.766
11096,0.957
11097,0.972
11098,0.979
11099,0.971
11100,0.957
11101,0.988
11102,0.997
11103,0.985
11104,0.919
11105,0.947
11106,0.983
11107,0.975
11108,1.0
11109,0.944
11110,0.983
11111,0.978
11112,0.998
11113,0.243
11114,0.987
11115,0.996
11116,0.746
11117,0.985
11118,0.994
11119,0.986
11120,0.981
11121,0.925
11122,0.866
11123,0.902
11124,0.996
11125,0.956
11126,0.997
11127,0.882
11128,0.998
11129,0.954
11130,0.588
11131,0.926
11132,0.776
11133,0.838
11134,0.864
11135,0.994
11136,0.978
11137,0.966
11138,0.968
11139,0.953
11140,0.969
11141,0.866
11142,0.966
11143,0.868
11144,0.985
11145,0.912
11146,0.874
11147,0.849
11148,0.883
11149,0.966
11150,0.981
11151,0.949
11152,0.959
11153,0.748
11154,0.937
11155,0.75
11156,0.798
11157,0.933
11158,0.984
11159,0.897
11160,0.989
11161,0.916
11162,0.971
11163,0.992
11164,0.917
11165,0.885
11166,0.77
11167,0.837
11168,0.989
11169,0.94
11170,0.988
11171,0.78
11172,0.97
11173,0.857
11174,0.54
11175,0.75
11176,0.996
11177,0.972
11178,0.963
11179,0.872
11180,0.962
11181,0.908
11182,0.964
11183,0.954
11184,0.965
11185,0.976
11186,0.992
11187,0.988
11188,0.948
11189,0.987
11190,0.953
11191,0.986
11192,0.959
11193,0.797
11194,0.964
11195,0.975
11196,0.856
11197,0.979
11198,0.826
11199,0.971
11200,0.931
11201,0.988
11202,0.998
11203,0.952
11204,0.965
11205,0.974
11206,0.966
11207,0.862
11208,0.835
11209,0.891
11210,0.992
11211,0.963
11212,0.996
11213,0.94
11214,0.883
11215,0.769
11216,0.99
11217,0.96
11218,0.967
11219,0.955
11220,0.572
11221,0.977
11222,0.962
11223,0.889
11224,0.904
11225,0.966
11226,1.0
11227,0.905
11228,0.988
11229,0.934
11230,0.913
11231,0.927
11232,0.997
11233,0.996
11234,0.962
11235,0.935
11236,0.957
11237,0.979
11238,0.994
11239,0.973
11240,0.937
11241,0.94
11242,0.977
11243,0.981
11244,0.483
11245,0.942
11246,0.994
11247,0.88
11248,0.918
11249,0.961
11250,0.965
11251,0.97
11252,0.973
11253,0.825
11254,0.88
11255,0.994
11256,0.934
11257,0.915
11258,0.972
11259,0.738
11260,0.988
11261,0.886
11262,0.976
11263,0.924
11264,0.987
11265,0.964
11266,0.95
11267,0.922
11268,0.878
11269,0.965
11270,0.856
11271,0.979
11272,0.986
11273,0.937
11274,0.967
11275,0.995
11276,0.924
11277,0.93
11278,0.99
11279,0.966
11280,0.977
11281,0.941
11282,0.956
11283,0.941
11284,0.977
11285,0.892
11286,0.987
11287,0.948
11288,0.911
11289,0.959
11290,0.887
11291,0.957
11292,0.962
11293,0.994
11294,0.988
11295,0.988
11296,0.932
11297,0.923
11298,0.891
11299,0.969
11300,0.991
11301,0.915
11302,0.956
11303,0.806
11304,0.924
11305,0.993
11306,0.994
11307,0.86
11308,0.987
11309,0.977
11310,0.993
11311,0.986
11312,0.872
11313,0.99
11314,0.992
11315,0.94
11316,0.987
11317,0.941
11318,0.962
11319,0.981
11320,0.942
11321,0.969
11322,0.649
11323,0.975
11324,0.943
11325,0.997
11326,0.949
11327,0.948
11328,0.976
11329,0.589
11330,0.958
11331,0.97
11332,0.93
11333,0.857
11334,0.976
11335,0.98
11336,0.973
11337,0.953
11338,0.923
11339,0.944
11340,0.86
11341,0.928
11342,0.993
11343,0.948
11344,0.964
11345,0.995
11346,0.946
11347,0.971
11348,0.925
11349,0.949
11350,0.978
11351,0.976
11352,0.953
11353,0.931
11354,0.962
11355,0.987
11356,0.971
11357,0.948
11358,0.942
11359,0.955
11360,0.869
11361,0.909
11362,0.991
11363,0.93
11364,0.951
11365,0.94
11366,0.922
11367,0.945
11368,0.983
11369,0.981
11370,0.99
11371,0.938
11372,0.999
11373,0.871
11374,0.952
11375,0.988
11376,0.984
11377,0.99
11378,0.822
11379,0.524
11380,0.987
11381,0.949
11382,0.992
11383,0.946
11384,0.907
11385,0.966
11386,0.946
11387,0.947
11388,0.994
11389,0.961
11390,0.938
11391,0.989
11392,0.974
11393,0.961
11394,0.921
11395,0.912
11396,0.928
11397,0.98
11398,0.988
11399,0.992
11400,0.882
11401,0.926
11402,0.976
11403,0.992
11404,0.995
11405,0.943
11406,0.981
11407,0.992
11408,0.598
11409,0.981
11410,0.954
11411,0.985
11412,0.986
11413,0.966
11414,0.509
11415,0.998
11416,0.882
11417,0.978
11418,0.987
11419,0.946
11420,0.914
11421,0.948
11422,0.99
11423,0.985
11424,0.992
11425,0.964
11426,0.968
11427,0.997
11428,0.95
11429,0.992
11430,0.95
11431,0.999
11432,0.997
11433,0.943
11434,0.895
11435,0.899
11436,0.724
11437,0.962
11438,0.96
11439,0.99
11440,0.983
11441,0.953
11442,0.989
11443,0.989
11444,0.97
11445,0.991
11446,0.972
11447,0.998
11448,0.963
11449,0.971
11450,0.955
11451,0.985
11452,0.636
11453,0.86
11454,0.958
11455,0.989
11456,0.953
11457,0.979
11458,0.849
11459,0.896
11460,0.973
11461,0.837
11462,0.945
11463,0.98
11464,0.987
11465,0.944
11466,0.932
11467,0.925
11468,0.976
11469,0.787
11470,0.919
11471,0.971
11472,0.949
11473,0.985
11474,0.962
11475,0.984
11476,0.847
11477,0.873
11478,0.986
11479,0.968
11480,0.967
11481,0.949
11482,0.888
11483,0.997
11484,0.679
11485,0.934
11486,0.933
11487,0.918
11488,0.855
11489,0.99
11490,0.867
11491,0.948
11492,0.991
11493,0.958
11494,0.991
11495,0.995
11496,0.994
11497,0.992
11498,0.969
11499,0.963
11500,0.928
11501,0.911
11502,0.963
11503,0.953
11504,0.886
11505,0.979
11506,0.972
11507,0.979
11508,0.891
11509,0.999
11510,0.866
11511,0.963
11512,0.893
11513,0.876
11514,0.98
11515,0.894
11516,0.985
11517,0.996
11518,0.969
11519,0.993
11520,0.916
11521,0.95
11522,0.896
11523,0.918
11524,0.997
11525,0.972
11526,0.987
11527,0.983
11528,0.976
11529,0.923
11530,0.973
11531,0.991
11532,0.915
11533,0.983
11534,0.954
11535,0.978
11536,0.949
11537,0.918
11538,0.975
11539,0.984
11540,0.984
11541,0.793
11542,0.971
11543,0.968
11544,0.98
11545,0.982
11546,0.941
11547,0.922
11548,0.976
11549,0.945
11550,0.974
11551,0.978
11552,0.878
11553,0.994
11554,0.985
11555,0.985
11556,0.958
11557,0.954
11558,0.674
11559,0.979
11560,0.985
11561,0.926
11562,0.996
11563,0.988
11564,0.93
11565,0.985
11566,0.96
11567,0.962
11568,0.99
11569,0.952
11570,0.986
11571,0.975
11572,0.827
11573,0.939
11574,0.993
11575,0.974
11576,0.977
11577,0.962
11578,0.996
11579,0.994
11580,0.988
11581,0.954
11582,0.98
11583,0.971
11584,0.966
11585,0.954
11586,0.885
11587,0.958
11588,0.984
11589,0.92
11590,0.701
11591,0.976
11592,0.98
11593,0.99
11594,0.994
11595,0.981
11596,0.947
11597,0.987
11598,0.989
11599,0.974
11600,0.743
11601,0.962
11602,0.997
11603,0.996
11604,0.938
11605,0.837
11606,0.995
11607,0.971
11608,0.985
11609,0.993
11610,0.97
11611,0.949
11612,0.993
11613,0.944
11614,0.938
11615,0.985
11616,0.947
11617,0.921
11618,0.971
11619,0.992
11620,0.954
11621,0.96
11622,0.983
11623,0.971
11624,0.912
11625,0.934
11626,0.783
11627,0.937
11628,0.981
11629,1.0
11630,0.948
11631,0.977
11632,0.989
11633,0.975
11634,0.995
11635,0.968
11636,0.97
11637,0.962
11638,0.987
11639,0.993
11640,0.926
11641,0.94
11642,0.995
11643,0.921
11644,0.902
11645,0.568
11646,0.974
11647,0.979
11648,0.958
11649,0.991
11650,0.978
11651,0.969
11652,0.996
11653,0.975
11654,0.969
11655,0.882
11656,0.999
11657,0.947
11658,0.934
11659,0.955
11660,0.965
11661,0.94
11662,0.927
11663,0.958
11664,0.945
11665,0.968
11666,0.974
11667,0.919
11668,0.981
11669,0.826
11670,0.791
11671,0.965
11672,0.989
11673,0.985
11674,0.99
11675,0.841
11676,0.968
11677,0.963
11678,0.954
11679,0.96
11680,0.981
11681,0.833
11682,0.937
11683,0.87
11684,0.982
11685,0.891
11686,0.983
11687,0.924
11688,0.872
11689,0.432
11690,0.942
11691,0.915
11692,0.878
11693,0.952
11694,0.814
11695,0.955
11696,0.976
11697,0.671
11698,0.755
11699,0.9
11700,0.989
11701,0.954
11702,0.955
11703,0.921
11704,0.969
11705,0.926
11706,0.963
11707,0.982
11708,0.935
11709,0.981
11710,0.961
11711,0.983
11712,0.977
11713,0.734
11714,0.962
11715,0.968
11716,0.924
11717,0.963
11718,0.99
11719,0.557
11720,0.975
11721,0.954
11722,0.943
11723,0.968
11724,0.983
11725,0.958
11726,0.962
11727,0.953
11728,0.838
11729,0.959
11730,0.991
11731,0.975
11732,0.925
11733,0.936
11734,0.99
11735,0.987
11736,0.968
11737,0.937
11738,0.958
11739,0.932
11740,0.972
11741,0.985
11742,0.996
11743,0.984
11744,0.925
11745,0.966
11746,0.999
11747,0.989
11748,0.955
11749,0.649
11750,0.995
11751,0.917
11752,0.956
11753,0.734
11754,0.932
11755,0.892
11756,0.982
11757,0.956
11758,0.978
11759,0.939
11760,0.982
11761,0.697
11762,0.937
11763,0.96
11764,0.998
11765,0.975
11766,0.968
11767,0.985
11768,0.988
11769,0.978
11770,0.982
11771,0.938
11772,0.9
11773,0.804
11774,0.789
11775,0.962
11776,0.778
11777,0.973
11778,0.988
11779,0.991
11780,0.956
11781,0.959
11782,0.918
11783,0.943
11784,0.985
11785,0.979
11786,0.966
11787,0.968
11788,0.994
11789,0.983
11790,0.907
11791,0.967
11792,0.973
11793,0.857
11794,0.904
11795,0.923
11796,0.947
11797,0.971
11798,0.975
11799,0.967
11800,0.909
11801,0.985
11802,0.943
11803,0.999
11804,0.956
11805,0.957
11806,0.804
11807,0.922
11808,0.981
11809,0.9
11810,0.998
11811,0.686
11812,0.901
11813,0.991
11814,0.836
11815,0.974
11816,0.995
11817,0.983
11818,0.961
11819,0.951
11820,0.975
11821,0.969
11822,0.969
11823,0.914
11824,0.947
11825,0.943
11826,0.833
11827,0.968
11828,0.989
11829,0.99
11830,0.944
11831,0.754
11832,0.952
11833,0.984
11834,0.903
11835,0.962
11836,0.774
11837,0.996
11838,0.972
11839,0.977
11840,0.952
11841,0.946
11842,0.875
11843,0.879
11844,0.979
11845,0.997
11846,0.99
11847,0.945
11848,0.983
11849,0.947
11850,0.97
11851,0.957
11852,0.964
11853,0.985
11854,0.996
11855,0.959
11856,0.954
11857,0.983
11858,0.983
11859,0.956
11860,0.957
11861,0.991
11862,0.881
11863,0.966
11864,0.989
11865,0.983
11866,0.987
11867,0.947
11868,0.947
11869,0.912
11870,0.778
11871,0.981
11872,0.976
11873,0.936
11874,0.982
11875,0.981
11876,0.939
11877,0.958
11878,0.948
11879,0.92
11880,0.876
11881,0.986
11882,0.805
11883,0.985
11884,0.925
11885,0.904
11886,0.971
11887,0.966
11888,0.952
11889,0.949
11890,0.954
11891,0.884
11892,0.999
11893,0.97
11894,0.971
11895,0.963
11896,0.92
11897,0.752
11898,0.987
11899,0.241
11900,0.984
11901,0.777
11902,0.973
11903,0.983
11904,0.992
11905,0.995
11906,0.975
11907,0.993
11908,0.976
11909,0.973
11910,0.97
11911,0.82
11912,0.96
11913,0.981
11914,0.991
11915,0.973
11916,0.891
11917,0.959
11918,0.672
11919,0.9
11920,0.893
11921,0.94
11922,0.923
11923,0.977
11924,0.989
11925,0.952
11926,0.993
11927,0.979
11928,0.913
11929,0.909
11930,0.973
11931,0.926
11932,0.977
11933,0.984
11934,0.95
11935,0.987
11936,0.953
11937,0.968
11938,0.999
11939,0.998
11940,0.963
11941,0.954
11942,0.906
11943,0.954
11944,0.985
11945,0.977
11946,0.969
11947,0.989
11948,0.908
11949,0.931
11950,0.983
11951,0.975
11952,0.91
11953,0.98
11954,0.985
11955,0.881
11956,0.989
11957,0.986
11958,0.901
11959,0.937
11960,0.902
11961,0.956
11962,0.983
11963,0.933
11964,0.73
11965,0.932
11966,0.879
11967,0.976
11968,0.95
11969,0.911
11970,0.977
11971,0.844
11972,0.99
11973,0.942
11974,0.699
11975,0.82
11976,0.982
11977,0.861
11978,0.987
11979,0.385
11980,0.994
11981,0.905
11982,0.991
11983,0.935
11984,0.963
11985,0.99
11986,0.985
11987,0.977
11988,0.966
11989,0.994
11990,0.573
11991,0.977
11992,0.991
11993,0.978
11994,0.964
11995,0.988
11996,0.919
11997,0.97
11998,0.959
11999,0.99
12000,0.954
12001,0.994
12002,0.921
12003,0.935
12004,0.832
12005,0.949
12006,0.785
12007,0.966
12008,0.971
12009,0.999
12010,0.959
12011,0.984
12012,0.945
12013,0.979
12014,0.424
12015,0.957
12016,0.97
12017,0.985
12018,0.986
12019,0.902
12020,0.995
12021,0.976
12022,0.956
12023,0.954
12024,0.963
12025,0.908
12026,0.983
12027,0.994
12028,0.973
12029,0.945
12030,0.996
12031,0.892
12032,0.953
12033,0.991
12034,0.996
12035,0.994
12036,1.0
12037,0.997
12038,0.97
12039,0.966
12040,0.962
12041,0.55
12042,0.961
12043,0.985
12044,0.984
12045,0.887
12046,0.907
12047,0.973
12048,0.927
12049,0.896
12050,0.765
12051,0.981
12052,0.864
12053,0.951
12054,0.994
12055,0.964
12056,0.683
12057,0.972
12058,0.919
12059,0.921
12060,0.997
12061,0.932
12062,0.95
12063,0.983
12064,0.865
12065,0.976
12066,0.868
12067,0.99
12068,0.953
12069,0.964
12070,0.979
12071,0.972
12072,0.985
12073,0.968
12074,0.791
12075,0.878
12076,0.842
12077,0.971
12078,0.881
12079,0.959
12080,0.986
12081,0.994
12082,0.966
12083,0.976
12084,0.795
12085,0.964
12086,0.987
12087,0.95
12088,0.947
12089,0.966
12090,0.976
12091,0.991
12092,0.973
12093,0.895
12094,0.855
12095,0.934
12096,0.607
12097,0.988
12098,0.96
12099,0.996
12100,0.973
12101,0.953
12102,0.974
12103,0.945
12104,0.943
12105,0.982
12106,0.984
12107,0.993
12108,0.977
12109,0.865
12110,0.974
12111,0.592
12112,0.943
12113,0.937
12114,0.662
12115,0.679
12116,0.94
12117,0.931
12118,0.934
12119,0.589
12120,0.958
12121,0.984
12122,0.913
12123,0.879
12124,0.966
12125,0.995
12126,0.961
12127,0.963
12128,0.971
12129,0.978
12130,0.99
12131,0.965
12132,0.974
12133,0.942
12134,0.992
12135,0.95
12136,0.881
12137,0.951
12138,0.993
12139,0.977
12140,0.892
12141,0.991
12142,0.939
12143,0.969
12144,0.952
12145,0.964
12146,0.892
12147,0.995
12148,0.966
12149,0.977
12150,0.966
12151,0.958
12152,0.976
12153,0.993
12154,0.969
12155,0.935
12156,0.955
12157,0.89
12158,0.973
12159,0.927
12160,0.783
12161,0.985
12162,0.828
12163,0.957
12164,0.977
12165,0.956
12166,0.993
12167,0.982
12168,0.995
12169,0.987
12170,0.933
12171,0.996
12172,0.991
12173,0.968
12174,0.938
12175,0.912
12176,0.743
12177,0.961
12178,0.891
12179,0.95
12180,0.992
12181,0.769
12182,0.977
12183,0.903
12184,0.959
12185,0.964
12186,0.945
12187,0.925
12188,0.978
12189,0.966
12190,0.985
12191,0.896
12192,0.989
12193,0.972
12194,0.9
12195,0.95
12196,0.967
12197,0.979
12198,0.897
12199,0.861
12200,0.82
12201,0.879
12202,0.967
12203,0.804
12204,0.982
12205,0.988
12206,0.986
12207,0.931
12208,0.996
12209,0.964
12210,0.967
12211,0.981
12212,0.976
12213,0.864
12214,0.966
12215,0.909
12216,0.572
12217,0.983
12218,0.898
12219,0.982
12220,0.863
12221,0.994
12222,0.967
12223,0.991
12224,0.936
12225,0.976
12226,0.998
12227,0.958
12228,0.89
12229,0.942
12230,0.93
12231,0.95
12232,0.962
12233,0.988
12234,0.939
12235,0.909
12236,0.974
12237,0.859
12238,0.972
12239,0.976
12240,0.96
12241,0.975
12242,0.994
12243,0.961
12244,0.947
12245,0.905
12246,0.98
12247,0.981
12248,0.995
12249,0.987
12250,0.981
12251,0.995
12252,0.975
12253,0.99
12254,0.985
12255,0.929
12256,0.96
12257,0.97
12258,0.955
12259,0.834
12260,0.881
12261,0.997
12262,0.709
12263,0.933
12264,0.976
12265,0.969
12266,0.996
12267,0.992
12268,0.986
12269,0.976
12270,0.933
12271,0.985
12272,0.981
12273,0.988
12274,0.976
12275,0.974
12276,0.904
12277,0.998
12278,0.965
12279,0.988
12280,0.968
12281,0.862
12282,0.959
12283,0.932
12284,0.965
12285,0.994
12286,0.986
12287,0.955
12288,0.969
12289,0.985
12290,0.978
12291,0.994
12292,0.842
12293,0.979
12294,0.988
12295,0.886
12296,0.957
12297,0.911
12298,0.954
12299,0.966
12300,0.936
12301,0.992
12302,0.713
12303,0.865
12304,0.885
12305,0.967
12306,0.856
12307,0.917
12308,0.899
12309,0.938
12310,0.987
12311,0.839
12312,0.928
12313,0.991
12314,0.855
12315,0.905
12316,0.996
12317,0.96
12318,0.986
12319,0.983
12320,0.949
12321,0.952
12322,0.986
12323,0.982
12324,0.919
12325,0.979
12326,0.961
12327,0.982
12328,0.976
12329,0.939
12330,0.98
12331,1.0
12332,0.936
12333,0.879
12334,0.975
12335,0.981
12336,0.995
12337,0.931
12338,0.932
12339,0.943
12340,0.957
12341,0.939
12342,0.99
12343,0.993
12344,0.889
12345,0.992
12346,0.954
12347,0.946
12348,0.931
12349,0.972
12350,0.982
12351,0.96
12352,0.99
12353,0.984
12354,0.979
12355,0.962
12356,0.988
12357,0.982
12358,0.976
12359,0.937
12360,0.893
12361,0.996
12362,0.97
12363,0.973
12364,0.989
12365,0.984
12366,0.961
12367,0.786
12368,0.982
12369,0.803
12370,0.912
12371,0.959
12372,0.963
12373,0.937
12374,0.929
12375,0.779
12376,0.992
12377,0.986
12378,0.995
12379,0.956
12380,0.846
12381,0.985
12382,0.939
12383,0.953
12384,0.916
12385,0.979
12386,0.994
12387,0.846
12388,0.982
12389,0.985
12390,0.953
12391,0.933
12392,0.933
12393,0.989
12394,0.964
12395,0.96
12396,0.954
12397,0.384
12398,0.926
12399,0.977
12400,0.938
12401,0.991
12402,0.963
12403,0.955
12404,0.849
12405,0.97
12406,0.996
12407,0.998
12408,0.445
12409,0.997
12410,0.964
12411,0.813
12412,0.726
12413,0.957
12414,0.965
12415,0.945
12416,0.972
12417,0.541
12418,0.983
12419,0.604
12420,0.944
12421,0.996
12422,0.938
12423,0.906
12424,0.954
12425,0.874
12426,0.892
12427,0.985
12428,0.382
12429,0.963
12430,0.94
12431,0.965
12432,0.99
