Y,F2,F24,F16,F4,F22,F10,F7,F19,F6,F5,F17
1,761,14811,121648,45,127801,138298,315517,119703,2000,119650,120347
1,56169,29802,237456,34,28286,137967,142996,119703,4000,120141,120838
1,131478,45153,137428,39,128218,138341,143022,119703,6000,121177,121875
1,51758,34968,132784,41,127670,128752,305094,119623,2000,119953,282009
1,4329,104973,122117,38,127063,129090,303218,119933,5000,119193,119542
1,6769,42124,242901,43,15274,127968,320873,118832,1000,119650,119998
1,80132,79225,312696,39,192951,128163,32092,248823,1000,119684,120032
1,242,90105,150856,31,127366,138384,315517,119703,1000,120528,121226
1,6898,47868,150710,40,126532,137977,44319,119720,3000,120312,121010
1,5622,82672,237116,50,128147,128342,130937,118832,3000,119510,119857
1,49272,11926,119777,41,126952,129622,303218,118787,2000,119193,119542
1,14848,30411,124554,41,126964,138341,143236,119703,1000,122556,123254
1,17658,13812,120578,42,127255,128051,303218,118832,1000,119150,119499
1,18250,53246,130051,43,133636,138384,143051,119703,1000,120196,120893
1,17853,13812,132005,38,126952,127902,130752,118773,1000,121825,122173
1,49042,12798,313132,28,127101,133998,130186,118753,2000,118926,119275
1,5673,45038,121648,50,130627,138411,315517,119703,1000,120064,120763
1,19735,46943,119777,45,126901,127961,303218,118832,5000,119193,119542
1,24953,55080,121890,36,126647,138024,143604,93003,1000,120749,121446
1,3071,43888,133034,35,129212,128224,16972,118832,12000,122467,122815
1,17146,88450,232701,39,128533,128299,303218,118832,1000,120822,121170
1,16990,50435,242596,40,128536,128887,130937,119758,24000,120722,121070
1,16946,43287,119777,33,128866,128445,303218,118832,1000,119193,119542
1,5290,45664,192113,50,128746,138886,142893,120629,1000,120724,121422
1,70517,49400,122977,42,126565,139279,317393,121022,1000,120739,121437
1,19869,14811,121648,37,132377,138384,315517,119703,1000,120064,120763
0,69243,89921,119777,43,127370,128051,303218,118832,2000,119193,119542
1,807,85655,133876,47,127801,138298,143051,119703,63000,120196,120893
1,108149,36129,125401,43,127590,137967,142996,119703,1000,122391,123089
1,2333,14811,260679,28,136142,138411,143051,119703,4000,120196,120893
1,8600,85785,121648,39,127403,138298,315517,119703,44000,120064,120763
1,20771,89008,125884,45,126540,137958,44319,119701,1000,120312,121010
1,8143,89014,308207,33,129179,138325,143241,119703,1000,122304,123002
1,15603,322225,121796,40,127015,138298,142485,119703,1000,119797,120496
1,46499,54921,146128,55,128457,138289,143022,120032,1000,122088,122786
1,19876,36129,122190,40,131821,138298,315517,119703,35000,120064,120763
0,15426,11386,131760,30,131490,138223,143241,119703,1000,126630,127328
1,6253,55155,294620,32,126948,138325,315517,119703,2000,119650,120347
1,7448,38285,156049,34,127366,138384,143051,119703,2000,120491,121189
1,46628,88436,282659,41,127105,128040,305094,118773,4000,119953,282009
1,59304,85970,305276,48,129544,137960,274216,119703,2000,122161,122860
1,52934,34459,119770,44,126427,128101,32020,118761,1000,118771,119120
1,3163,84971,170330,44,90025,128299,15429,118832,10000,123733,124081
0,19867,90936,125298,36,131745,139089,315517,120804,1000,120528,121226
1,6500,89297,120319,40,127541,128051,303218,118832,1000,119193,119542
1,5061,44603,312868,44,127007,128299,130723,118832,2000,120879,121227
1,876,89211,306928,38,127078,128299,134215,118832,1000,123002,123350
1,3666,87700,163926,43,127180,128299,130723,118832,1000,121217,121565
1,1623,90403,237151,48,137484,128326,130697,118832,1000,119270,119617
1,15764,82129,120319,41,128291,128051,303218,118832,1000,119193,119542
1,7522,88624,119777,40,127332,128299,303218,118832,1000,119193,119542
1,780,11112,121648,48,129342,138341,315517,119703,1000,120528,121226
1,7032,29456,120131,39,128510,128445,303218,118832,11000,119150,119499
1,8309,24014,121655,41,126515,139739,142485,121482,12000,119630,120327
1,46242,24493,122824,45,126927,128326,130752,118832,3000,121825,122173
1,25311,44513,119777,44,131621,128385,303218,118832,1000,119657,120005
1,2054,26327,150886,43,130265,138325,143241,119703,1000,126630,127328
1,3981,88258,119925,35,137379,128299,130186,118832,1000,118926,119275
1,2627,39212,129453,37,127176,138168,317393,119911,1000,119690,120388
1,13394,49076,119915,42,126591,128040,282787,118773,1000,118917,119264
1,7571,36219,119777,43,126952,128224,303218,118832,1000,119193,119542
1,46664,55127,132784,32,127172,129280,305094,120151,5000,127556,127905
1,4396,26229,122109,38,127056,128326,130186,118832,1000,118926,119275
1,6370,23491,124406,43,126490,128114,32020,118985,2000,119441,119789
1,23237,38932,121648,44,131745,138341,315517,119703,2000,120528,121226
1,95465,85599,121648,48,126822,138024,315517,93003,1000,119650,120347
1,3546,43459,198702,38,128401,139068,295086,120494,1000,120307,121005
1,5450,43984,119777,34,126940,128326,303218,118832,1000,119193,119542
1,4110,89257,312865,39,128646,138211,143022,119954,1000,126754,127452
1,46869,16036,123501,49,127430,137988,44391,119731,2000,120555,121253
1,51758,46103,132784,47,126494,128752,305094,119623,11000,119953,282009
1,49532,48985,122036,46,136469,139595,142893,121338,1000,120038,120735
1,19716,24014,121641,45,126498,137934,44319,119677,1000,119642,120341
1,5670,25479,119777,46,37167,128299,303218,118832,1000,118779,119126
1,4440,14811,130489,46,137748,138314,143236,120057,1000,120381,121078
1,54702,49580,281314,32,127459,127961,320873,118832,1000,119650,119998
1,2413,35130,131416,44,131604,128299,130723,118832,1000,120879,121227
1,70204,39063,129513,50,28215,127968,130697,118832,1000,119763,120111
1,3907,83350,242854,38,130217,128385,303218,118832,1000,118779,119126
1,70187,37286,133869,33,127184,128385,144298,118832,6000,132871,133218
1,52454,90070,303786,43,127411,137960,142996,119703,7000,120141,120838
1,25704,124492,193589,32,127111,128541,136435,119412,1000,127011,127359
1,14873,51222,132005,34,132268,128299,130752,118832,7000,119325,119672
1,57598,35022,133265,34,126999,128169,130937,119040,1000,119510,119857
1,17825,92337,122002,43,128581,138444,315517,119703,1000,134415,135113
1,3502,52221,121785,33,126662,142972,295086,124622,1000,119788,120485
1,44954,35420,130180,48,127070,137960,143782,119703,1000,120936,121634
1,91353,23707,283606,47,126433,128084,32020,118955,1000,119441,119789
1,28823,87133,147645,45,128848,128326,130911,118832,1000,121995,122343
1,7538,33058,119777,46,133274,128342,303218,118832,1000,119657,120005
1,5286,45125,273148,48,131764,138384,142996,119703,2000,120141,120838
1,6491,17679,176377,45,127476,138341,315517,119703,1000,119650,120347
1,54745,31052,152862,35,126427,128006,130186,118877,2000,118844,180952
0,5460,53559,121648,35,127011,138325,315517,119703,1000,120064,120763
1,788,10078,132005,35,129271,128299,130752,118832,2000,119325,119672
1,56781,83951,266142,38,127255,138384,333172,119703,1000,120429,121127
1,3886,53033,119777,39,128645,128051,303218,118832,297000,118779,119126
1,13074,30869,295937,44,126628,138005,44319,119748,1000,120312,121010
1,52126,43658,119777,36,128542,128342,303218,118832,1000,118779,119126
1,27836,23015,119757,39,126433,127916,32020,118787,1000,118751,119100
1,7604,40598,119777,44,126952,128224,303218,118832,1000,119193,119542
1,195329,13812,197183,40,127852,129301,303218,120172,2000,119193,119542
1,4511,44723,244725,39,127684,138444,315517,119703,1000,120064,120763
1,17677,38285,172107,37,127501,138384,142803,119703,15000,121706,122404
1,4758,51616,301915,38,132719,128445,130697,118832,1000,123939,124288
1,16559,51222,119777,30,129100,128224,303218,118832,5000,119193,119542
1,2236,35234,304345,48,126998,146093,143782,6034,1000,120936,121634
1,69263,44345,172107,39,127441,138024,142803,93003,1000,121706,122404
1,18028,11665,122544,40,127420,137967,44391,119703,1000,120545,121243
1,54655,91076,121648,35,127441,138341,315517,119703,2000,120064,120763
1,17635,33232,180571,42,127251,138298,142929,119703,4000,137553,138251
1,21695,42078,279355,37,127430,138074,44391,119722,1000,121777,122475
1,16989,89711,312460,43,128542,128342,132817,118832,2000,121390,121737
1,5900,86698,119750,39,126427,127876,32020,118747,1000,118751,119100
1,18256,14482,119777,38,127233,128445,303218,118832,2000,118779,119126
1,239,36109,119777,43,128919,128412,303218,118832,1000,119193,119542
1,50126,83305,121648,43,127134,138341,315517,119703,1000,120528,121226
1,7032,49577,120131,43,128510,128445,303218,118832,1000,119132,119480
1,5020,12990,302007,34,128147,128342,130723,118832,2000,119296,119643
1,8146,37286,119777,32,127405,129090,303218,119933,1000,118779,119126
1,56615,84011,306390,41,126427,128079,32020,118950,2000,118751,119100
1,44954,84372,152076,41,127070,137960,143051,119703,7000,120196,120893
0,57794,90915,122190,32,150658,138341,315517,119703,1000,120064,120763
1,18468,34814,119777,34,127370,128051,303218,118832,1000,119657,120005
1,47122,54378,122748,38,126427,127890,32020,118761,1000,119441,119789
1,5561,93391,244725,36,127134,138341,315517,119703,4000,119650,120347
1,4586,26310,122190,35,128670,138223,315517,119703,1000,120064,120763
1,5917,40750,119777,46,128867,128326,303218,118832,2000,119193,119542
1,132566,40709,141484,30,141150,137901,315517,119644,4000,119650,120347
1,2427,10418,125041,35,126453,127961,303218,118832,3000,120822,121170
1,21333,32051,154126,35,126498,138005,142485,119748,2000,119715,182173
1,4207,24884,312460,38,128536,128342,130937,118832,1000,119510,119857
0,5558,82717,119777,46,132021,128299,303218,118832,1000,119193,119542
1,20412,84215,125508,27,127255,128051,132817,118832,8000,123918,124266
1,16606,44764,308207,42,129179,138325,143241,119703,4000,122731,123430
1,4947,36314,228214,43,127374,128299,130723,118832,3000,119699,120047
1,17095,85579,140719,34,128646,138298,143022,119703,1000,121750,122448
1,5030,26775,138279,34,127599,138341,143022,119703,1000,120570,121268
1,151443,38002,170236,31,127063,129090,130504,119933,1000,120835,121183
1,49042,53588,121785,36,126662,146917,295086,128660,1000,119788,120485
1,49460,55473,273148,39,131764,138050,142996,119703,1000,120141,120838
1,5917,29488,242853,44,128867,128326,130942,118832,53000,119515,119862
1,79862,127124,121628,31,126561,138089,44319,119832,1000,119622,120321
1,28312,49398,132538,35,131709,138461,315517,120057,13000,120021,120720
1,13419,47605,143583,37,126795,127980,130186,118851,16000,118844,180952
0,49441,88143,205577,40,131693,128051,130697,118832,9000,119763,120111
1,7522,39066,119777,44,127332,128299,303218,118832,1000,118779,119126
1,49868,82920,135551,37,130556,128412,303218,118832,2000,119132,119480
1,15030,49199,119777,41,131750,128212,303218,119083,3000,118779,119126
1,2962,12990,259381,45,128345,128342,15429,118832,3000,120224,120572
1,8581,26914,119777,40,127332,128299,303218,118832,1000,119193,119542
1,4345,52229,312865,39,127453,138341,143022,119703,1000,120578,121276
1,3636,14811,283185,41,130367,138341,333172,119703,1000,120521,121219
1,1434,44716,121648,37,129342,138298,315517,119703,1000,120064,120763
1,4525,29420,137966,38,134849,138411,315517,119703,1000,120003,120701
1,61063,48260,121655,43,126561,137938,142485,119671,17000,119630,120327
0,3066,16058,156893,45,128283,129090,130966,119933,3000,154830,155178
1,6491,14811,244725,40,127476,138341,315517,119703,3000,119650,120347
1,16873,287530,121913,53,128590,128224,131394,118832,1000,119967,120314
1,6236,14811,121648,41,129283,138223,315517,119703,14000,119650,120347
1,742,28859,119777,38,127730,128299,303218,118832,6000,119193,119542
0,58718,24706,121628,49,126532,138083,44319,119826,1000,119622,120321
1,49978,43653,226956,45,128917,128445,130186,118832,2000,119357,119589
1,3248,89797,251491,38,130510,128385,130594,118832,2000,121221,121569
1,130201,34152,126039,38,138237,138223,142929,119703,1000,120641,124739
1,34412,25200,122853,46,126590,137967,142485,119703,4000,119715,182173
1,2122,43285,132089,41,126615,128299,130937,118832,2000,119510,119857
1,7452,53089,119777,49,127063,128342,303218,118832,1000,119193,119542
1,7047,25021,151058,37,129226,127961,130723,118832,1000,121230,121578
1,7496,46052,138846,38,131292,137952,143468,6852,1000,127495,128193
1,15679,89558,281756,48,127024,138384,142729,119703,1000,120274,120972
1,5632,47128,121648,37,128990,151852,315517,133595,2000,119650,120347
1,158794,34130,270606,39,127015,140341,142996,122084,1000,120141,120838
1,7694,287530,272100,45,127730,128299,320873,118832,1000,119558,119906
1,25798,24706,125982,44,126628,138005,44319,119748,4000,119622,120321
1,50989,45086,124463,36,127549,138325,315517,119703,1000,120003,120701
0,4579,88345,217538,48,127124,128169,130937,119040,1000,119510,119857
1,15604,83253,122279,42,128028,138050,333172,119703,1000,120281,120978
1,18226,91206,121648,35,132377,138325,315517,119703,4000,120064,120763
1,53028,88436,120434,37,126591,129069,282787,119623,2000,119436,119784
1,5335,54114,154687,42,127374,128299,130723,118832,3000,121217,121565
1,20936,33689,127455,40,126590,138338,142485,119703,2000,119715,182173
1,5767,27444,124321,30,128646,138444,143360,119703,1000,122322,123020
1,761,14811,121648,41,127815,138298,315517,119703,1000,119650,120347
1,7556,89805,128144,38,126822,138024,315517,93003,1000,120528,121226
1,3001,42463,242854,42,127249,128342,303218,118832,2000,118779,119126
1,1858,88229,119777,36,127063,128342,303218,118832,1000,119193,119542
1,8065,43465,133876,35,133568,137901,143051,119644,1000,122696,123394
1,133838,45929,133876,40,127155,139089,143051,120804,1000,120196,120893
0,19933,23707,119750,42,126427,127935,32020,118806,1000,118751,119100
1,7556,118037,128144,44,126822,138024,315517,93003,1000,120528,121226
1,5260,37431,311748,37,129220,131012,130723,121735,1000,213065,213413
1,8279,11251,310141,36,127843,137960,143241,119703,2000,126630,127328
1,7576,108157,121648,41,128607,138341,315517,119703,2000,119650,120347
1,5533,83319,121648,42,126822,138024,315517,93003,1000,119650,120347
1,62,62503,121648,44,130844,137960,315517,119703,2000,120064,120763
0,93477,30404,121628,39,126561,137909,44319,119652,1000,119622,120321
1,4679,11139,244725,35,129171,138223,315517,119703,1000,120064,120763
1,104,82673,119777,41,131099,128445,303218,118832,1000,119193,119542
1,1792,47688,141691,30,127843,137960,143241,119703,2000,152496,153194
1,281988,35367,164060,30,128457,138289,143022,120032,1000,120167,120864
1,14307,79590,119968,44,126490,128602,130186,119473,1000,118759,119106
1,19659,17113,131664,42,127023,138223,315517,119703,1000,122434,123132
1,7829,25852,284530,39,126565,138572,317393,120315,4000,120824,283230
1,4728,29501,279885,47,129258,128342,130430,118832,1000,120869,121218
1,3408,83892,121786,47,126662,138039,295086,119644,1000,119788,120485
1,51141,24490,121621,38,126498,137875,44319,119618,1000,119622,120321
1,1828,25145,308270,36,129108,128326,130942,118832,30000,119515,119862
1,15540,40719,173628,38,127243,138572,317393,120315,1000,120739,121437
1,6751,34689,129827,42,15274,127968,140256,118832,1000,128829,129176
1,5759,13812,141203,47,24781,128445,303218,118832,33000,119657,120005
1,4856,26445,135557,42,128147,128342,130723,118832,3000,119707,120055
1,17598,53104,122002,37,126822,138024,315517,93003,1000,120003,120701
1,62578,30420,292321,32,126866,137979,142485,119722,2000,119715,182173
1,54721,104819,283185,32,127530,137960,333172,119703,1000,120281,120978
1,12805,47775,232929,35,126540,137909,145667,119652,1000,122812,123509
1,55780,28530,131664,49,37238,138298,315517,119703,1000,122434,123132
1,1577,51606,122278,52,131745,138341,333172,119703,3000,120281,120978
1,2701,34886,283663,33,126720,130864,134215,121735,1000,123002,123350
1,2446,88698,234572,46,126524,137960,315517,119703,2000,121693,122391
1,207,89672,242854,41,130188,128412,303218,118832,1000,118779,119126
1,13877,38476,121655,39,126515,137992,142485,119735,1000,119640,120338
1,234976,34368,235327,41,128575,128290,130723,119161,3000,119296,119643
1,903,85821,136519,35,129146,138411,143051,119703,1000,120196,120893
1,4549,46636,245382,44,127195,138211,317393,119954,1000,120685,261615
1,58529,23015,119750,37,126427,127890,32020,118761,1000,118751,119100
1,3785,45001,137521,42,128679,138298,143236,119703,1000,120381,121078
1,3413,26445,119914,37,126591,128573,282787,119444,2000,118917,119264
