Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
1,17307,0,45,120570,2000,143022,1,138298,1,1,154532,121268,1,119703,1,1,137450,1,53205
1,7569,0,43,118779,1000,303218,1,128051,1,1,174506,119126,1,118832,1,1,127416,1,10157
1,21007,0,44,120274,2000,142729,1,139169,1,1,145073,120972,1,120912,1,1,135365,1,85214
1,15502,0,33,118819,6000,305094,1,128256,1,1,121230,119167,1,119127,1,1,127172,1,41779
1,1921,0,37,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127063,1,89318
1,2964,0,29,119558,1000,320873,1,128342,1,1,122187,119906,2,118832,1,1,128345,1,27209
0,51805,0,41,118819,1000,305094,1,128582,1,1,138505,119167,1,119453,1,1,126494,1,85038
1,17647,0,50,119642,1000,44319,1,138005,1,1,121639,120341,2,119748,1,1,126504,1,56040
1,3567,0,43,120010,1000,130773,1,128224,1,1,267448,120358,1,118832,1,1,127685,1,88706
1,5422,0,41,121706,2000,142803,1,138341,1,1,172107,122404,1,119703,2,1,130632,1,17113
1,51128,0,41,120167,1000,143022,1,139254,1,1,303878,120864,1,119629,1,1,132886,1,89228
1,5548,0,39,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,128574,1,44997
1,2127,2,44,125759,2000,130942,1,128219,1,1,217751,126107,2,119090,1,1,129243,1,24839
1,4749,0,43,124810,1000,142996,1,138341,1,1,273148,125509,1,119703,1,1,127015,1,42201
1,56044,0,40,119441,1000,32020,1,127983,1,1,294066,119789,1,118854,1,1,126427,2,29870
1,22895,0,39,122092,1000,142893,1,140341,1,1,302027,122790,1,122084,1,1,127326,1,89228
1,14651,0,50,119441,1000,32020,1,128106,1,1,283606,119789,1,118977,1,1,126433,1,45811
1,4279,0,41,119193,5000,303218,1,128212,1,1,175499,119542,1,119083,2,1,135504,1,31706
1,15541,0,40,119510,1000,130937,1,127902,1,1,312460,119857,1,118773,1,1,128608,1,85080
1,7933,0,39,119707,1000,130723,1,128299,1,1,129031,120055,1,118832,1,1,127146,1,27555
1,11323,0,37,121941,1000,133368,1,127929,1,1,125968,122288,1,118800,1,1,126469,1,29874
1,22856,0,33,118844,1000,130186,1,127968,1,1,181602,180952,1,118832,1,1,28215,1,88119
1,15913,0,34,121230,1000,130723,1,128051,1,1,313231,121578,1,118832,1,1,129226,1,54081
1,7381,0,45,124789,3000,145116,1,138223,1,1,126788,125487,1,119703,1,1,129283,1,30081
1,57758,0,31,121863,1000,130697,1,127902,1,1,122862,122211,1,118773,2,1,128720,1,31799
1,7017,0,39,119193,1000,303218,2,128342,1,1,242854,119542,1,118832,1,1,130296,1,88584
1,4105,0,49,120724,2000,142893,1,138298,1,1,305276,121422,1,119703,1,1,127078,1,85970
1,1030,0,37,118779,1000,303218,1,128224,2,1,242854,119126,1,118832,1,1,128473,1,25632
1,12474,0,32,118759,1000,130186,1,127935,1,1,119808,119106,1,118806,1,1,126427,1,47079
1,1251,0,42,119640,2000,142485,1,139133,1,1,140111,120338,1,120876,1,1,128791,1,30125
1,1416,1,42,118779,1000,303218,1,128299,1,1,242854,119126,1,118832,1,1,126986,1,10056
1,50318,0,37,119622,2000,44319,1,138078,1,1,308261,120321,1,119821,1,1,126498,1,48855
1,13863,0,35,119665,1000,130723,1,127961,1,1,213777,120013,1,118832,2,1,127340,1,49727
1,4496,0,43,118779,1000,303218,1,128385,1,1,119777,119126,3,118832,1,1,130217,1,13812
1,1439,0,42,122057,38000,143022,1,138289,1,1,140759,122755,1,120032,1,1,127057,1,45634
1,56760,0,42,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,126937,1,38285
1,1170,0,41,119736,9000,130697,1,128040,1,1,306928,120084,1,118773,1,1,127411,1,110486
1,4602,0,33,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,130581,1,54039
1,100739,0,42,119630,2000,142485,1,137928,1,1,121655,120327,1,119671,1,1,126504,1,29049
1,17288,0,39,119699,20000,130723,1,128299,1,1,152661,120047,1,118832,1,1,137379,1,96958
1,4968,0,39,120038,1000,142893,1,138289,1,1,123231,120735,1,120032,1,1,128108,1,36129
1,14901,0,33,120274,6000,142729,1,138180,1,1,281756,120972,1,119923,1,1,126498,1,89136
1,21272,0,35,119441,1000,32020,1,127932,1,1,122748,119789,1,118803,1,1,126427,1,35130
1,4640,0,39,133984,1000,131169,1,127893,1,1,238664,134332,1,118764,1,1,126427,1,49866
1,19876,0,42,120528,1000,315517,1,138298,1,1,121648,121226,1,119703,1,1,129342,1,28554
1,5061,0,32,120879,6000,130723,1,128299,1,1,312868,121227,1,118832,1,1,127007,1,42385
1,3926,0,43,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,130288,1,84886
1,124,0,46,120064,2000,315517,1,138444,1,1,122190,120763,1,119703,1,1,127067,1,83322
1,1567,0,42,119441,1000,32020,1,128084,1,1,213022,119789,1,118955,1,1,126433,1,45681
1,781,0,46,119650,2000,315517,1,138298,2,1,121648,120347,1,119703,1,1,129342,1,17113
1,2855,0,44,119296,3000,130723,1,128887,1,1,302007,119643,1,119758,1,1,127180,1,32634
1,1828,0,39,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,129108,1,13812
1,2181,0,38,119650,3000,320873,1,128219,1,2,132089,119998,1,119090,1,1,129243,1,50372
1,13478,0,39,119951,4000,295086,1,138298,1,1,209432,120649,1,119703,1,1,127801,1,43283
1,3154,0,43,119325,4000,130752,1,128342,1,1,132005,119672,1,118832,1,1,127405,1,35130
1,21593,1,34,119622,1000,44319,1,138005,1,1,125982,120321,1,119748,1,1,126561,1,43778
1,25648,0,40,119167,1000,130594,1,128342,1,1,120173,119514,1,118832,1,1,128840,1,34417
1,49692,0,39,119650,5000,315517,1,138444,1,2,121648,120347,1,119703,1,1,131170,1,13989
1,3213,0,35,119396,1000,130630,1,128051,1,1,308275,119744,1,118832,1,1,127255,1,43998
1,7102,0,36,118779,1000,303218,1,128385,1,1,119777,119126,1,118832,1,1,130510,1,48399
1,51324,0,37,122088,38000,143022,1,138341,1,1,199032,122786,1,119703,1,1,128218,1,43385
1,6034,0,40,120528,4000,315517,1,138444,1,1,121648,121226,1,119703,1,1,24852,1,14811
1,44042,0,38,121563,2000,303218,1,127961,1,1,124096,121911,1,118832,1,1,130773,1,44004
1,706,0,43,120064,2000,315517,1,138341,1,1,121648,120763,1,119703,1,1,129342,1,11051
1,118924,0,40,119950,1000,130671,1,128906,1,1,119757,120298,1,118822,1,1,126427,1,17845
1,4041,0,46,119193,3000,303218,1,128445,1,1,119777,119542,1,118832,1,1,127613,1,46261
1,26088,0,31,118751,1000,32020,1,128579,1,1,119768,119100,1,119083,1,1,126444,1,47249
1,2307,1,44,120521,1000,333172,1,138411,1,1,283185,121219,1,119703,1,1,286313,1,125665
1,44075,0,40,119772,1000,142485,1,138039,1,1,122110,120470,1,119644,1,1,126524,1,17113
1,3041,0,51,119193,4000,303218,1,128342,1,1,119777,119542,1,118832,1,1,130561,1,43367
1,110958,0,45,218569,1000,44319,1,137931,1,1,125128,219267,1,119674,1,1,126498,1,55485
1,20857,0,42,120281,1000,333172,1,138444,1,1,281458,120978,1,119703,1,1,127067,1,46403
1,15478,0,36,119953,1000,305094,1,128256,1,1,282659,282009,1,119127,1,1,126494,1,27195
1,6024,0,37,119650,1000,315517,1,138444,1,1,121648,120347,1,119703,1,1,24852,1,26368
1,17677,0,31,120061,1000,142803,1,138050,1,1,172107,120760,1,119703,1,1,127326,1,50019
1,7416,0,42,118779,1000,303218,1,128224,1,1,242854,119126,1,118832,1,1,127165,1,16680
1,13451,0,39,120555,1000,44391,1,137875,1,1,132544,121253,1,119618,1,1,127430,1,85032
1,92,0,34,120064,1000,315517,1,139919,1,1,121648,120763,1,121662,1,1,132831,1,16632
1,7543,1,37,119657,1000,303218,1,128224,1,1,123744,120005,1,118832,1,1,129100,1,89903
1,21874,0,45,120634,1000,142996,1,138325,1,1,142032,121332,1,119703,1,1,127127,1,55580
1,4496,0,41,118779,1000,303218,1,128385,1,1,242854,119126,1,118832,1,1,127241,1,84215
1,4158,0,41,119630,1000,142485,1,138002,1,1,121899,120327,1,119745,1,1,126498,1,48528
1,51306,0,40,122556,2000,143236,1,138298,1,1,163442,123254,1,119703,1,1,126980,1,90641
1,17208,0,34,119770,4000,130630,1,128445,1,1,124168,123518,1,118832,1,1,128917,1,49206
1,7953,0,36,119193,1000,303218,1,128051,1,1,120319,119542,1,118832,1,1,129088,1,89924
1,1756,0,44,120634,10000,142996,1,138325,1,1,142032,121332,1,119703,1,1,127127,1,43283
1,92292,0,41,130102,1000,132087,1,128462,1,1,131101,130450,1,119186,1,1,127071,1,84215
1,5367,0,41,121841,1000,295086,1,138050,1,1,178187,122539,1,119703,1,1,131558,1,54780
1,7019,0,44,120064,1000,315517,1,138298,3,1,121648,120763,1,119703,1,1,127403,1,117327
1,5281,0,38,121671,1000,142929,1,138341,1,1,314350,122370,1,119703,1,1,128218,1,27444
0,16083,0,35,119650,2000,320873,1,128224,1,1,281314,119998,1,118832,1,1,129100,2,41771
1,70042,0,44,118751,1000,32020,1,128101,1,3,119750,119100,1,118761,1,1,126427,2,52820
1,13894,0,41,119714,7000,130942,1,128385,1,1,242853,120062,1,118832,1,1,126953,1,13812
1,70080,0,32,119193,1000,303218,1,128385,1,1,119777,119542,1,118832,1,1,127295,1,54901
1,5686,0,42,120505,3000,143360,1,138444,1,1,122503,121202,1,119703,1,1,127304,1,45664
1,108568,0,44,118751,744000,32020,1,127929,1,1,119757,119100,1,118800,1,1,126461,1,23707
1,16772,0,38,120064,1000,315517,1,138298,1,1,294661,120763,1,119703,1,1,127403,1,26469
1,3685,0,46,120578,1000,143022,1,138298,1,1,312865,121276,1,119703,1,1,127251,1,28554
1,15816,0,57,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,28392,1,25060
1,6235,0,40,119339,1000,130766,1,128326,1,1,123798,119686,1,118832,1,1,126877,1,46593
1,5098,0,36,119763,1000,130697,1,128299,1,1,126999,120111,1,118832,1,1,126944,1,45316
1,17175,0,34,119622,1000,44319,1,138113,1,1,132448,120321,1,119856,1,1,126540,1,51633
1,1362,0,43,119650,1000,315517,1,137960,1,1,244725,120347,1,119703,1,1,127530,1,41359
1,70096,0,40,118779,2000,303218,1,128025,1,1,119777,119126,2,92132,1,1,126751,1,84215
1,76548,0,38,118771,3000,32020,1,128003,1,1,119750,119120,1,118874,1,1,126427,1,37687
1,1618,0,32,119763,2000,130697,1,128326,1,2,313312,120111,1,118832,1,1,127056,2,42283
1,19848,0,39,119657,3000,303218,1,129090,1,1,123427,120005,1,119933,1,1,131674,1,83609
1,2735,0,43,121217,1000,130723,1,128290,1,1,143800,121565,1,119161,1,1,127528,1,14310
1,4613,0,41,120064,12000,315517,1,138325,1,1,121648,120763,1,119703,1,1,127011,1,84691
1,72057,0,37,119325,1000,130752,1,128025,1,1,128180,119672,1,92132,1,1,127255,1,48470
1,7019,0,48,122467,1000,16972,1,128326,1,1,133979,122815,1,118832,1,1,127482,1,13811
1,8106,0,44,118779,2000,303218,1,141853,1,1,119777,119126,1,132724,1,1,127030,1,10133
1,14875,0,41,119650,6000,320873,1,128299,1,1,281314,119998,1,118832,1,1,129725,1,86335
0,15502,0,29,119814,1000,305094,1,128256,1,1,195515,260394,1,119127,1,1,127172,1,84353
1,7590,0,37,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,127023,1,17679
1,55781,0,33,118901,1000,130186,1,127902,1,1,120239,119249,1,118773,1,1,127056,1,42284
1,51261,0,50,121217,8000,130723,1,128299,1,1,136182,121565,1,118832,1,1,131604,1,50515
1,54345,0,34,119788,15000,295086,1,146973,1,1,122498,120485,1,128716,1,1,127138,1,55992
1,49462,0,44,120578,2000,143022,1,138341,1,1,137428,121276,1,119703,1,1,128218,1,27385
1,48529,0,35,120064,1000,315517,1,138223,1,1,244725,120763,1,119703,1,1,127023,1,83330
1,6490,0,43,119650,1000,315517,1,145713,1,1,121648,120347,1,127456,1,1,127530,1,91431
1,789,0,36,119193,1000,303218,1,128299,1,1,120319,119542,1,118832,1,1,129271,1,16114
1,6769,0,38,126560,1000,19024,1,127968,1,1,258506,126908,1,118832,2,1,15274,1,54581
1,6272,0,48,121693,1000,315517,1,138341,1,1,131269,122391,1,119703,1,1,127057,1,90091
1,13889,1,34,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127063,1,84648
0,4969,0,41,121370,1000,130723,1,128342,1,1,312855,121718,1,118832,1,1,128675,1,84971
1,208,0,36,119193,6000,303218,1,128412,1,1,119777,119542,1,118832,1,1,130188,1,12261
1,45982,0,43,126666,2000,130942,1,128385,1,1,127665,127014,1,118832,1,1,127445,1,84215
0,7825,0,49,118917,1000,282787,1,128326,1,1,120627,119264,1,118832,1,1,127067,1,86344
1,2307,0,32,120703,2000,143558,1,138411,1,1,122701,121400,1,119703,1,1,129204,1,89228
1,44031,0,37,120074,1000,142929,1,137960,1,1,310146,309466,1,119703,1,1,127411,1,89228
1,15923,0,42,123811,2000,143022,1,138050,1,1,240987,124509,1,119703,1,1,128976,1,89108
1,18231,0,43,119325,1000,130752,1,128385,1,1,128180,119672,1,118832,1,1,133565,1,48470
1,20220,0,35,121331,3000,143302,1,138223,1,1,278477,122029,1,119703,1,1,128674,1,32818
1,15477,0,44,118819,3000,305094,1,128169,1,1,196271,119167,1,119040,1,1,126494,1,24805
1,77390,0,45,118759,2000,130186,1,128149,1,1,119784,119106,1,118787,1,1,126433,1,29431
1,17969,0,37,120196,1000,32092,1,127926,1,1,121327,120544,1,118797,1,1,127359,1,46944
1,4626,0,40,122434,1000,315517,1,138325,1,1,124433,123132,1,119703,1,1,129003,1,36124
1,28627,0,39,120074,1000,142929,1,138325,1,1,259944,309466,1,119703,3,2,129305,1,37218
1,3037,0,42,120064,13000,315517,1,137999,1,1,121648,120763,1,119742,1,1,129171,1,11139
1,6315,0,40,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,127057,1,51601
1,807,0,34,120196,1000,143051,1,138341,1,1,133876,120893,1,119703,1,1,127801,1,47396
1,7406,1,44,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,127516,2,85214
1,1031,0,47,122261,1000,145116,1,138298,1,1,126849,122958,1,119703,1,1,128932,1,89477
0,3715,0,43,119620,2000,130752,1,130140,1,1,263645,119968,1,121011,1,1,127482,1,54993
1,54339,0,34,118751,2000,32020,1,127890,1,1,119750,119100,1,118761,1,1,126427,1,23015
1,7106,0,37,120528,1000,315517,4,138384,1,1,125668,121226,1,119703,1,1,132464,1,37492
1,2317,0,40,124609,1000,131259,1,127961,1,1,133715,124958,1,118832,1,1,127772,1,89586
1,4518,0,41,119193,1000,303218,1,128051,1,1,119777,119542,1,118832,1,1,127430,1,24942
1,36069,3,40,119558,4000,320873,1,128385,1,1,264271,119906,2,118832,1,1,127184,1,36261
0,22963,0,38,118751,1000,32020,1,128219,1,1,119768,119100,1,119090,1,1,130550,1,23015
1,45,0,44,119558,4000,320873,1,128412,1,1,124875,119906,1,118832,2,1,128919,1,24498
1,111954,0,37,119193,4000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127332,1,40826
0,7048,1,43,120064,2000,315517,1,138050,1,1,121648,120763,1,119703,1,1,129305,1,91420
1,5011,0,41,119785,6000,130723,1,128342,1,1,311162,120133,1,118832,2,1,127528,1,90018
1,1921,0,43,119558,1000,320873,1,128342,1,1,122187,119906,1,118832,1,1,127063,1,25418
1,23363,0,39,122933,1000,303218,1,128326,1,1,132231,123281,1,118832,2,1,128867,2,36261
1,788,0,46,119325,1000,130752,1,128299,1,1,132005,119672,1,118832,1,1,127730,1,89624
1,15492,0,36,119046,1000,261917,1,128169,1,1,132335,119393,1,119040,1,1,127489,1,83825
0,55860,0,40,118751,1000,32020,1,127893,1,1,119768,119100,1,118764,1,1,126444,1,47249
1,55082,0,41,118917,2000,282787,1,136918,1,1,148280,119264,1,127789,1,1,126591,1,37452
1,4008,0,32,124051,1000,15429,1,127961,1,1,160919,124399,1,118832,1,1,126958,1,84971
1,1853,0,43,122434,11000,315517,1,138411,1,1,131664,123132,1,119703,2,1,130627,2,53441
1,14828,0,40,119193,2000,303218,1,128412,1,1,119777,119542,1,118832,1,1,128919,1,24498
1,8624,0,36,120822,1000,303218,1,128040,1,1,133141,121170,1,118773,1,1,127124,1,24853
1,70659,0,45,119558,1000,320873,1,128326,1,1,312479,119906,1,118832,1,1,128867,1,47888
1,87937,0,42,122391,1000,142996,1,138325,1,1,130168,123089,1,119703,1,1,127127,1,52574
0,19754,0,35,120064,1000,315517,1,137960,1,1,121648,120763,1,119703,1,1,126972,1,101247
1,33303,0,38,119650,2000,315517,1,138298,1,1,244725,120347,1,119703,1,1,132339,1,84483
1,31855,0,41,118759,3000,130186,1,130017,1,1,119784,119106,1,118797,1,1,128118,1,29429
0,2635,0,39,119690,2000,317393,1,138168,1,1,129453,120388,1,119911,1,1,126565,2,41788
1,16559,0,41,119193,6000,303218,1,128224,1,2,119777,119542,1,118832,1,1,129100,2,42248
1,81752,0,46,118759,20000,130186,1,127975,1,1,119784,119106,1,118846,1,1,126433,1,38441
0,31111,0,46,119547,1000,32092,1,128342,1,1,125550,119895,1,118832,1,1,127359,1,33058
1,7601,0,46,119193,1000,303218,1,128990,1,1,119777,119542,1,119861,1,1,127541,1,50707
1,3901,0,44,119410,6000,320873,1,128342,1,1,134670,119757,2,118832,1,1,128536,1,50607
0,19850,0,40,119193,1000,303218,1,128385,2,1,119777,119542,1,118832,1,1,132306,1,14901
1,7576,0,42,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,2,128607,1,14811
0,56263,0,53,120312,2000,44319,1,138601,1,1,122310,121010,1,120344,1,1,126628,1,88678
1,17342,0,35,120429,1000,333172,1,138325,1,1,136384,121127,1,119703,1,1,127149,1,52344
1,3115,0,37,119665,7000,130723,1,128299,1,1,224523,120013,1,118832,2,1,128861,1,10054
1,70074,0,41,119650,1000,320873,1,128224,1,1,133315,119998,1,118832,1,2,126952,1,54011
1,7332,0,46,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,2,1,130500,1,16680
1,3641,0,46,119203,2000,130630,3,128342,1,1,308275,308245,1,118832,1,1,130296,1,34411
1,1965,0,35,119650,1000,315517,1,138298,1,1,121648,120347,1,119703,1,1,132339,2,14811
1,34649,0,40,119650,1000,315517,1,138325,1,1,244725,120347,1,119703,1,1,126940,1,45086
1,51114,0,44,119601,1000,130594,1,129596,1,1,274147,119949,1,120467,1,1,132815,1,37924
1,3740,0,50,122342,3000,130723,1,128299,1,1,130813,122690,1,118832,1,1,128608,1,40506
1,2288,0,44,119650,1000,320873,1,128412,1,1,281314,119998,1,118832,1,1,286242,1,88229
1,46261,0,36,122696,1000,143051,1,138325,1,2,124695,123394,1,119703,1,1,126998,1,44698
1,2410,2,39,120281,1000,333172,1,137960,1,1,208049,120978,1,119703,1,1,127121,1,84211
1,16996,0,36,119650,1000,315517,2,138298,1,1,121648,120347,1,119703,2,1,130597,1,90955
1,5927,0,39,119657,1000,303218,1,128445,1,2,123744,120005,1,118832,1,1,24781,1,15043
1,50989,0,43,120003,7000,315517,1,138325,1,1,124463,120701,1,119703,1,1,127549,1,87009
1,15783,0,46,120064,1000,315517,1,138050,1,1,122190,120763,2,119703,1,1,128362,1,85045
1,1349,0,45,119620,1000,130752,1,128224,1,1,132005,119968,1,118832,1,1,126952,1,49819
1,1031,0,38,121593,1000,143236,1,138298,1,1,128432,122291,1,119703,1,1,128932,1,14811
1,17288,0,38,122088,1168000,143022,1,138298,1,1,206391,122786,1,119703,1,2,129728,1,15181
1,5946,0,43,120528,2000,315517,2,138444,1,1,121648,121226,1,119703,1,1,24852,1,16042
1,3212,0,38,119797,6000,142485,1,138444,1,1,121796,120496,1,119703,1,1,128988,1,25200
1,4359,0,44,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127506,1,36485
1,4961,0,43,119797,34000,142485,1,138298,1,1,128098,120496,1,119703,1,2,128764,1,50075
1,17579,0,40,119150,1000,303218,1,128025,1,1,153297,119499,1,92132,1,1,126751,1,84215
1,7844,0,43,121841,4000,295086,1,138325,1,1,150447,122539,1,119703,1,1,127138,1,89556
1,87945,0,37,120064,1000,315517,1,138411,1,1,121648,120763,1,119703,1,1,128990,1,10136
1,2098,0,49,120386,1000,143241,1,138325,1,1,124061,121083,1,119703,1,1,129003,1,37260
1,15747,0,38,121520,1000,130697,1,130864,1,1,312198,121868,1,121735,1,1,132998,1,26320
1,19743,0,42,120312,1000,44319,1,137934,1,1,122310,121010,1,119677,1,1,126498,1,24490
1,17865,0,39,129973,1000,29271,1,138298,1,1,306572,130672,1,119703,1,1,127134,2,90090
1,49820,0,37,119193,2000,303218,1,128342,1,1,126715,119542,1,118832,1,1,127063,1,49339
1,3672,0,36,119699,1000,130723,1,128299,1,1,170286,120047,1,118832,1,1,127180,1,48765
1,15861,0,37,122335,1000,143693,1,138223,1,1,131219,123033,1,119703,1,1,128943,1,39139
1,1948,0,40,120970,1000,282787,1,132973,1,1,161800,121318,1,123751,1,1,131419,1,12401
1,4971,0,42,121217,2000,130723,1,128342,1,1,312868,121565,1,118832,1,1,127460,1,27555
1,106666,0,38,119630,1000,142485,1,137928,1,1,121655,120327,1,119671,1,1,126532,1,29049
1,17586,0,48,122434,1000,315517,1,138444,1,1,140107,123132,1,119703,1,1,127684,1,55319
1,4602,0,51,119193,2000,303218,1,128299,1,1,119777,119542,1,118832,1,1,128846,1,287530
1,14906,0,45,119715,1000,142485,1,138489,1,1,141652,182173,1,12888,1,1,127219,1,30430
1,124643,0,38,119296,1000,130723,1,128725,1,1,302007,119643,1,119596,1,1,127625,1,41407
1,4388,0,43,119193,3000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127063,1,10414
1,2131,0,38,119441,5000,32020,1,127951,1,1,126481,119789,1,118822,1,1,126469,1,45138
1,28293,0,34,119193,22000,303218,1,128462,1,1,130667,119542,1,119186,1,1,131638,1,50895
1,70074,0,41,119193,1000,303218,1,128224,1,1,281314,119542,1,118832,1,1,126952,1,50134
1,5260,0,45,213065,1000,130723,1,131012,1,1,311748,213413,1,121735,1,1,129220,1,37286
1,3189,0,39,121095,79000,27728,1,138384,1,1,130101,121793,1,119703,1,1,130581,1,44997
1,16578,0,39,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129171,1,15525
1,979,0,35,120703,27000,143558,1,137901,1,1,122701,121400,1,119644,1,1,129342,1,91618
1,3586,0,39,121745,4000,143072,1,138223,1,1,123744,122443,1,119703,1,1,127756,1,52790
1,11566,0,33,119630,1000,142485,1,137938,1,1,121655,120327,1,119671,1,1,126561,1,30415
1,3137,0,48,120722,111000,130937,1,128299,1,1,238107,121070,1,118832,1,1,128861,1,90025
1,23181,0,36,122434,23000,315517,1,138223,1,1,124432,123132,1,119703,1,1,127023,1,17679
1,1427,0,28,119558,2000,320873,1,128299,1,1,141560,119906,1,118832,1,1,126986,1,12990
1,139611,0,48,131352,1000,132083,1,128040,1,1,181697,131700,3,118773,1,1,128330,1,43635
1,22561,1,37,120881,1000,143072,1,139595,1,1,125792,121579,1,121338,1,1,127756,1,13989
1,7569,0,33,119193,12000,303218,1,128051,1,1,119777,119542,1,118832,1,1,127416,1,113396
1,7615,0,41,120528,5000,315517,1,138341,1,1,121648,121226,1,119703,1,3,129342,1,26209
1,46306,0,38,119576,4000,131003,1,129596,1,1,197186,119923,1,120467,1,1,126763,1,44535
1,2205,0,31,119642,6000,44319,1,138268,1,1,145544,120341,1,120011,1,1,126498,1,15898
1,4875,0,37,121177,2000,143022,1,138341,1,1,137428,121875,1,119703,2,1,128218,1,35406
1,1792,0,36,127537,1000,143241,1,137960,1,1,143038,128235,1,119703,3,1,127843,1,90383
1,4492,0,35,118779,242000,303218,1,128445,1,1,119777,119126,1,118832,1,1,127613,1,84971
1,56697,0,38,118759,1000,130186,1,128079,1,1,120048,119106,1,118950,3,1,126427,1,23015
